GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
IL7R	IL6ST	-0.173880972460969	transcript-transcript	0.173880972460969
IL7R	IL1B	-0.465012740180062	transcript-transcript	0.465012740180062
SH2D3C	ADAMTS2	0.342762991323026	transcript-transcript	0.342762991323026
ZFYVE9	CENPJ	0.2847418751236	transcript-transcript	0.2847418751236
PRF1	TLR4	-0.539214468830334	transcript-transcript	0.539214468830334
FCGR3B	TLR7	-0.303948516673623	transcript-transcript	0.303948516673623
FCGR3B	PRF1	-0.408542268449363	transcript-transcript	0.408542268449363
STS	G6PD	0.392891480333165	transcript-transcript	0.392891480333165
CTRL	SH2D3C	0.557734753448228	transcript-transcript	0.557734753448228
CTRL	MAS1	0.427118916734689	transcript-transcript	0.427118916734689
TLR3	PRF1	0.606068895034515	transcript-transcript	0.606068895034515
LTF	LAMP3	-0.288817139763564	transcript-transcript	0.288817139763564
LTF	PRF1	-0.249684298754324	transcript-transcript	0.249684298754324
LTF	FCGR3B	0.680160102068033	transcript-transcript	0.680160102068033
LTF	MUC1	-0.390452266923816	transcript-transcript	0.390452266923816
SLC33A1	SOAT1	0.312323381418921	transcript-transcript	0.312323381418921
PLG	PROS1	0.304196977810077	transcript-transcript	0.304196977810077
PLG	C3	-0.586362201901625	transcript-transcript	0.586362201901625
GOT1	PLG	-0.215909727015689	transcript-transcript	0.215909727015689
JAK2	FCGR3B	0.636797878471801	transcript-transcript	0.636797878471801
ABCB1	SOAT1	0.176135368101093	transcript-transcript	0.176135368101093
MS4A1	IL2RA	0.368943365598733	transcript-transcript	0.368943365598733
CD19	IL2RA	0.475098532250822	transcript-transcript	0.475098532250822
CD19	IL7	0.355000522630947	transcript-transcript	0.355000522630947
CD19	MS4A1	0.734838020728005	transcript-transcript	0.734838020728005
CCL2	FCGR3B	-0.315371440060096	transcript-transcript	0.315371440060096
CTSB	CCL2	-0.370063014539956	transcript-transcript	0.370063014539956
SERPINF2	IL6R	-0.706580039918257	transcript-transcript	0.706580039918257
SERPINF2	PLG	-0.184811436485545	transcript-transcript	0.184811436485545
BSG	IL18	0.106647305522346	transcript-transcript	0.106647305522346
JAK1	CD19	-0.478525578288358	transcript-transcript	0.478525578288358
BTK	IL2RA	-0.496357433202713	transcript-transcript	0.496357433202713
BTK	IL7	-0.253194670998409	transcript-transcript	0.253194670998409
BTK	CD19	-0.325316467275273	transcript-transcript	0.325316467275273
STAT3	BTK	0.500977268930193	transcript-transcript	0.500977268930193
C5	PROS1	-0.181749743775538	transcript-transcript	0.181749743775538
C5	GOT1	-0.150340102969287	transcript-transcript	0.150340102969287
C5	SERPINF2	0.104600133959975	transcript-transcript	0.104600133959975
CD14	C3	0.261795794169919	transcript-transcript	0.261795794169919
CD14	PLG	-0.241133152548047	transcript-transcript	0.241133152548047
CD14	SERPINF2	0.466994225229847	transcript-transcript	0.466994225229847
NFKB1	IL2RA	-0.519988991169214	transcript-transcript	0.519988991169214
NFKB1	CD19	-0.469528756065265	transcript-transcript	0.469528756065265
CASP1	PRF1	-0.125700514468222	transcript-transcript	0.125700514468222
CASP1	STAT3	0.721389254220975	transcript-transcript	0.721389254220975
MAPK1	MME	0.549488723860974	transcript-transcript	0.549488723860974
HIF1A	SLC33A1	0.312439537944335	transcript-transcript	0.312439537944335
CCL4	PRF1	0.610107333474016	transcript-transcript	0.610107333474016
CCL4	FCGR3B	-0.216901716734916	transcript-transcript	0.216901716734916
CCL4	CCL2	0.258608413171282	transcript-transcript	0.258608413171282
CCL4	CTSB	-0.223962964846895	transcript-transcript	0.223962964846895
B2M	FCGR3B	0.670519426812863	transcript-transcript	0.670519426812863
B2M	CD14	-0.356154951784148	transcript-transcript	0.356154951784148
B2M	CCL4	-0.283199413331809	transcript-transcript	0.283199413331809
STAT1	PRF1	0.159400835177158	transcript-transcript	0.159400835177158
STAT1	CXCL10	0.523963838698315	transcript-transcript	0.523963838698315
STAT1	CASP1	0.362587761693496	transcript-transcript	0.362587761693496
IL6ST	F8	0.732792953192215	transcript-transcript	0.732792953192215
IL6ST	C3	-0.41103702585167	transcript-transcript	0.41103702585167
IL1B	MME	0.512372032882587	transcript-transcript	0.512372032882587
IL1B	MAPK1	0.696878439721265	transcript-transcript	0.696878439721265
IL1R2	IL1B	0.555730924293845	transcript-transcript	0.555730924293845
IRF1	PRF1	-0.203343574566077	transcript-transcript	0.203343574566077
IRF1	CTSB	0.124943206635527	transcript-transcript	0.124943206635527
IRF1	CASP1	0.678887919104611	transcript-transcript	0.678887919104611
IRF1	STAT1	0.59757701777232	transcript-transcript	0.59757701777232
PTPN6	CXCL10	-0.16482310701369	transcript-transcript	0.16482310701369
PTPN6	BTK	0.442065163836733	transcript-transcript	0.442065163836733
PTPN6	STAT3	0.585411103171036	transcript-transcript	0.585411103171036
LYZ	JAK2	0.104890964214462	transcript-transcript	0.104890964214462
LYZ	CTSB	-0.158307382391134	transcript-transcript	0.158307382391134
FCER1G	TLR4	0.66512798065758	transcript-transcript	0.66512798065758
FCER1G	LAMP3	-0.39361241821286	transcript-transcript	0.39361241821286
FCER1G	PRF1	-0.411570428365104	transcript-transcript	0.411570428365104
FCER1G	FCGR3B	0.500565437055537	transcript-transcript	0.500565437055537
FCER1G	TLR3	-0.623773862905488	transcript-transcript	0.623773862905488
FCER1G	LTF	0.349003833506267	transcript-transcript	0.349003833506267
FCER1G	CXCL10	-0.110695381005847	transcript-transcript	0.110695381005847
FCER1G	JAK2	0.612585037991226	transcript-transcript	0.612585037991226
FCER1G	CCL2	-0.594041057601173	transcript-transcript	0.594041057601173
FCER1G	CTSB	0.641398764711005	transcript-transcript	0.641398764711005
FCER1G	CASP1	0.697627078571508	transcript-transcript	0.697627078571508
FCER1G	CCL4	-0.470166819227509	transcript-transcript	0.470166819227509
FCER1G	LYZ	-0.104660755975298	transcript-transcript	0.104660755975298
IL7R	LAMP3	0.601225704688455	transcript-transcript	0.601225704688455
IL7R	PRF1	0.46694561954026	transcript-transcript	0.46694561954026
IL7R	LTF	-0.331016752734824	transcript-transcript	0.331016752734824
IL7R	FCER1G	-0.821794837744924	transcript-transcript	0.821794837744924
STS	ZFYVE9	-0.465363201564463	transcript-transcript	0.465363201564463
FCGR3A	FCGR3B	0.4791812930098	transcript-transcript	0.4791812930098
NFE2L2	PROS1	0.475459954115062	transcript-transcript	0.475459954115062
GOT1	PSMD1	-0.385558542980807	transcript-transcript	0.385558542980807
MS4A1	LAMP3	0.133559614969022	transcript-transcript	0.133559614969022
CD19	LTF	-0.127600006829676	transcript-transcript	0.127600006829676
IL18	CXCL10	-0.298468713647228	transcript-transcript	0.298468713647228
CCL5	CXCL10	0.141727577306523	transcript-transcript	0.141727577306523
JAK1	NFE2L2	0.752372907138831	transcript-transcript	0.752372907138831
STAT3	RTN4	0.813891474366076	transcript-transcript	0.813891474366076
STAT3	JAK1	0.844225453940152	transcript-transcript	0.844225453940152
CTSL	FCGR3B	-0.157023809112852	transcript-transcript	0.157023809112852
CTSL	FCGR3A	0.416658825566181	transcript-transcript	0.416658825566181
CTSL	IL1RN	0.205399716760339	transcript-transcript	0.205399716760339
CD14	CCL3	0.190629562430816	transcript-transcript	0.190629562430816
CD14	FCGR3B	-0.186013573704765	transcript-transcript	0.186013573704765
CD14	CTSL	0.314614635188016	transcript-transcript	0.314614635188016
CASP1	IL18	0.618829559863417	transcript-transcript	0.618829559863417
CASP1	CCL5	-0.364786120798088	transcript-transcript	0.364786120798088
CASP1	BTK	0.530776409788842	transcript-transcript	0.530776409788842
MAPK1	TLR3	-0.461505671081871	transcript-transcript	0.461505671081871
CCL4	CCL3	0.646475591683217	transcript-transcript	0.646475591683217
RTN2	BSG	0.545212063942502	transcript-transcript	0.545212063942502
B2M	NFE2L2	0.76516487905744	transcript-transcript	0.76516487905744
B2M	JAK1	0.673525200109236	transcript-transcript	0.673525200109236
B2M	CASP1	0.864260958658538	transcript-transcript	0.864260958658538
B2M	CCL4	-0.283199413331809	transcript-transcript	0.283199413331809
STAT1	LAMP3	0.622060070872411	transcript-transcript	0.622060070872411
STAT1	CXCL10	0.523963838698315	transcript-transcript	0.523963838698315
IL6ST	PROS1	0.368521251826633	transcript-transcript	0.368521251826633
IL6ST	NFE2L2	0.832452980584797	transcript-transcript	0.832452980584797
IL6ST	B2M	0.588583312990795	transcript-transcript	0.588583312990795
IL1R2	CTSL	-0.28790543565358	transcript-transcript	0.28790543565358
IRF1	CXCL10	0.194114058577279	transcript-transcript	0.194114058577279
IRF1	CCL5	-0.401947593625724	transcript-transcript	0.401947593625724
IRF1	CASP1	0.678887919104611	transcript-transcript	0.678887919104611
IRF1	STAT1	0.59757701777232	transcript-transcript	0.59757701777232
PTPN6	LAMP3	-0.297517377690095	transcript-transcript	0.297517377690095
PTPN6	CXCL10	-0.16482310701369	transcript-transcript	0.16482310701369
PTPN6	MS4A1	-0.131444910597997	transcript-transcript	0.131444910597997
PTPN6	BTK	0.442065163836733	transcript-transcript	0.442065163836733
LYZ	CCL3	-0.178420249383584	transcript-transcript	0.178420249383584
LYZ	CCL5	-0.267338158286821	transcript-transcript	0.267338158286821
LYZ	B2M	0.112611489940886	transcript-transcript	0.112611489940886
FCER1G	CCL3	-0.283810477252106	transcript-transcript	0.283810477252106
FCER1G	FCGR3B	0.500565437055537	transcript-transcript	0.500565437055537
FCER1G	FCGR3A	0.633408653622651	transcript-transcript	0.633408653622651
FCER1G	CTSL	0.358646270159612	transcript-transcript	0.358646270159612
FCER1G	CD14	0.253084873962059	transcript-transcript	0.253084873962059
FCER1G	CCL4	-0.470166819227509	transcript-transcript	0.470166819227509
FCER1G	IL1R2	0.685104219987361	transcript-transcript	0.685104219987361
FCER1G	LYZ	-0.104660755975298	transcript-transcript	0.104660755975298
IL7R	LAMP3	0.601225704688455	transcript-transcript	0.601225704688455
TLR4	NLRP3	0.698036428195858	transcript-transcript	0.698036428195858
PRF1	NELFCD	0.384073417113041	transcript-transcript	0.384073417113041
PDCD1	VPS51	0.717025193083506	transcript-transcript	0.717025193083506
PSMD1	NELFCD	-0.441391422865302	transcript-transcript	0.441391422865302
CXCL10	LAMP3	0.336627873288882	transcript-transcript	0.336627873288882
PROS1	STS	0.423498662552859	transcript-transcript	0.423498662552859
SLC33A1	LAMP3	0.127958477450345	transcript-transcript	0.127958477450345
NFE2L2	ADAM17	0.918625399944707	transcript-transcript	0.918625399944707
NCAM1	TLR3	0.632063182909932	transcript-transcript	0.632063182909932
CD19	CTRL	0.367884256028517	transcript-transcript	0.367884256028517
IL18	IL1RN	0.186133195669591	transcript-transcript	0.186133195669591
IL18	CCL2	-0.604111478850117	transcript-transcript	0.604111478850117
SERPINF2	PLG	-0.184811436485545	transcript-transcript	0.184811436485545
CCL5	CD19	0.128266392420516	transcript-transcript	0.128266392420516
HSPA5	GOT1	-0.442063216240766	transcript-transcript	0.442063216240766
BSG	G6PD	0.617848239631222	transcript-transcript	0.617848239631222
STAT3	CCL2	-0.569918626439713	transcript-transcript	0.569918626439713
CTSL	NCKIPSD	0.165595120652899	transcript-transcript	0.165595120652899
CTSL	CTSB	0.53700586914848	transcript-transcript	0.53700586914848
AR	IL7	0.580346164909322	transcript-transcript	0.580346164909322
NFKB1	CCL2	-0.480257505579576	transcript-transcript	0.480257505579576
CASP1	JAK2	0.68721095724901	transcript-transcript	0.68721095724901
CASP1	MME	0.197389464545383	transcript-transcript	0.197389464545383
ERBB2	BSG	-0.250134390766021	transcript-transcript	0.250134390766021
RTN2	MUC1	0.237057220307236	transcript-transcript	0.237057220307236
B2M	CCL5	-0.494156695152006	transcript-transcript	0.494156695152006
IL1B	CCL2	-0.154015217274055	transcript-transcript	0.154015217274055
IL1R2	C3	-0.191630970083435	transcript-transcript	0.191630970083435
IL1R2	IL18	0.540120575649137	transcript-transcript	0.540120575649137
IRF1	ADAM17	0.438441083908711	transcript-transcript	0.438441083908711
IRF1	NFE2L2	0.552682748805139	transcript-transcript	0.552682748805139
FCER1G	PRF1	-0.411570428365104	transcript-transcript	0.411570428365104
FCER1G	HIF1A	0.558168477392791	transcript-transcript	0.558168477392791
NLRP3	TLR7	-0.393631619432925	transcript-transcript	0.393631619432925
TLR4	NLRP3	0.698036428195858	transcript-transcript	0.698036428195858
CCL3	NLRP3	-0.462701640181899	transcript-transcript	0.462701640181899
CCL3	TLR4	-0.448518840011389	transcript-transcript	0.448518840011389
PDCD1	SH2D3C	-0.241032336645476	transcript-transcript	0.241032336645476
FCGR3B	TLR4	0.704744986012656	transcript-transcript	0.704744986012656
FCGR3B	PRF1	-0.408542268449363	transcript-transcript	0.408542268449363
MUC1	LAMP3	0.351648677344294	transcript-transcript	0.351648677344294
CXCL10	LAMP3	0.336627873288882	transcript-transcript	0.336627873288882
FCGR3A	TLR4	0.569984709350002	transcript-transcript	0.569984709350002
FCGR3A	IL2RA	-0.557455872293242	transcript-transcript	0.557455872293242
FCGR3A	FCGR3B	0.4791812930098	transcript-transcript	0.4791812930098
IL7	TLR3	0.313632093381804	transcript-transcript	0.313632093381804
MS4A1	IL2RA	0.368943365598733	transcript-transcript	0.368943365598733
MS4A1	FCGR3A	-0.334136574286117	transcript-transcript	0.334136574286117
CD19	IL2RA	0.475098532250822	transcript-transcript	0.475098532250822
CD19	FCGR3A	-0.425625226871912	transcript-transcript	0.425625226871912
CD19	MS4A1	0.734838020728005	transcript-transcript	0.734838020728005
SERPINF2	PLG	-0.184811436485545	transcript-transcript	0.184811436485545
CCL5	PRF1	0.897687867399297	transcript-transcript	0.897687867399297
HSPA5	SLC33A1	-0.13390772589891	transcript-transcript	0.13390772589891
JAK1	JAK2	0.792968300778205	transcript-transcript	0.792968300778205
STAT3	F8	0.731418590704842	transcript-transcript	0.731418590704842
STAT3	JAK1	0.844225453940152	transcript-transcript	0.844225453940152
C5	SERPINF2	0.104600133959975	transcript-transcript	0.104600133959975
CD14	C3	0.261795794169919	transcript-transcript	0.261795794169919
NFKB1	JAK2	0.884148928974169	transcript-transcript	0.884148928974169
NFKB1	CTSB	0.183674757708599	transcript-transcript	0.183674757708599
NFKB1	JAK1	0.702146383574214	transcript-transcript	0.702146383574214
CASP1	IL7	-0.207659013844118	transcript-transcript	0.207659013844118
HIF1A	HSPA5	0.421168181575374	transcript-transcript	0.421168181575374
CCL4	NLRP3	-0.3689359114668	transcript-transcript	0.3689359114668
CCL4	TLR4	-0.321461845912339	transcript-transcript	0.321461845912339
CCL4	CCL3	0.646475591683217	transcript-transcript	0.646475591683217
CCL4	CCL5	0.684770496671037	transcript-transcript	0.684770496671037
B2M	IL7	-0.164200076751132	transcript-transcript	0.164200076751132
B2M	CASP1	0.864260958658538	transcript-transcript	0.864260958658538
IL1B	NLRP3	0.338912744123678	transcript-transcript	0.338912744123678
IL1B	TLR4	0.700224576532469	transcript-transcript	0.700224576532469
IL1B	CCL3	-0.235693542484641	transcript-transcript	0.235693542484641
IL1B	IL2RA	-0.536248714433598	transcript-transcript	0.536248714433598
IL1B	FCGR3B	0.790799148975498	transcript-transcript	0.790799148975498
IL1B	FCGR3A	0.401293101341953	transcript-transcript	0.401293101341953
IL1R2	TLR4	0.856526843686357	transcript-transcript	0.856526843686357
IL1R2	FCGR3B	0.625295360445066	transcript-transcript	0.625295360445066
IL1R2	FCGR3A	0.362306033341683	transcript-transcript	0.362306033341683
IL1R2	IL18	0.540120575649137	transcript-transcript	0.540120575649137
IRF1	JAK2	0.561995479181622	transcript-transcript	0.561995479181622
IRF1	CCL5	-0.401947593625724	transcript-transcript	0.401947593625724
IRF1	JAK1	0.378014193324523	transcript-transcript	0.378014193324523
IRF1	NFKB1	0.511134832008109	transcript-transcript	0.511134832008109
IRF1	CASP1	0.678887919104611	transcript-transcript	0.678887919104611
IRF1	B2M	0.706191674431535	transcript-transcript	0.706191674431535
PTPN6	FCGR3B	0.542774997140717	transcript-transcript	0.542774997140717
PTPN6	FCGR3A	0.490823329370744	transcript-transcript	0.490823329370744
FCER1G	PRF1	-0.411570428365104	transcript-transcript	0.411570428365104
FCER1G	FCGR3B	0.500565437055537	transcript-transcript	0.500565437055537
FCER1G	PTPN6	0.859814829284317	transcript-transcript	0.859814829284317
IL7R	SH2D3C	-0.505992592095374	transcript-transcript	0.505992592095374
IL7R	PRF1	0.46694561954026	transcript-transcript	0.46694561954026
IL7R	PDCD1	0.573016821466097	transcript-transcript	0.573016821466097
IL7R	CXCL10	0.214632055961034	transcript-transcript	0.214632055961034
IL7R	CCL5	0.623722801530557	transcript-transcript	0.623722801530557
WDTC1	SH2D3C	0.438635275339869	transcript-transcript	0.438635275339869
IL6R	NELFCD	-0.830762685157682	transcript-transcript	0.830762685157682
IL1RN	CCL3	-0.199232883620156	transcript-transcript	0.199232883620156
