GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
CD19	IL7	-0.120742050374499	transcript-transcript	0.120742050374499
CD19	MS4A1	0.810911182616808	transcript-transcript	0.810911182616808
CTSB	PRF1	0.326468329674314	transcript-transcript	0.326468329674314
CTSB	FCGR3B	0.195216483513318	transcript-transcript	0.195216483513318
SERPINF2	IL6R	-0.243209777352158	transcript-transcript	0.243209777352158
JAK1	CD19	-0.379655432024327	transcript-transcript	0.379655432024327
BTK	IL2RA	-0.282306325940476	transcript-transcript	0.282306325940476
BTK	CD19	-0.122707645389137	transcript-transcript	0.122707645389137
STAT3	BTK	0.465689277053384	transcript-transcript	0.465689277053384
C5	PROS1	0.399576672052676	transcript-transcript	0.399576672052676
C5	C3	0.109812865429914	transcript-transcript	0.109812865429914
C5	PLG	-0.288651026550787	transcript-transcript	0.288651026550787
C5	GOT1	-0.446796400486347	transcript-transcript	0.446796400486347
C5	SERPINF2	-0.216260935447198	transcript-transcript	0.216260935447198
CD14	C3	0.376853450673285	transcript-transcript	0.376853450673285
CD14	PLG	0.277520383071062	transcript-transcript	0.277520383071062
CD14	SERPINF2	0.390516050164924	transcript-transcript	0.390516050164924
NFKB1	CD19	-0.35105915983813	transcript-transcript	0.35105915983813
CASP1	STAT3	0.581330576649597	transcript-transcript	0.581330576649597
MAPK1	MME	0.743819262106463	transcript-transcript	0.743819262106463
HIF1A	SLC33A1	0.278336440564384	transcript-transcript	0.278336440564384
CCL4	PRF1	0.371226864536256	transcript-transcript	0.371226864536256
CCL4	FCGR3B	0.119202948799869	transcript-transcript	0.119202948799869
B2M	FCGR3B	0.737859537734392	transcript-transcript	0.737859537734392
B2M	CTSB	0.316249846842924	transcript-transcript	0.316249846842924
B2M	CD14	-0.341879366519637	transcript-transcript	0.341879366519637
B2M	CCL4	0.313909221099093	transcript-transcript	0.313909221099093
STAT1	CXCL10	0.632942118135262	transcript-transcript	0.632942118135262
STAT1	CASP1	0.820439592780525	transcript-transcript	0.820439592780525
IL6ST	F8	0.488883747576157	transcript-transcript	0.488883747576157
IL1B	MME	-0.124274183631706	transcript-transcript	0.124274183631706
IL1B	MAPK1	0.408398536644852	transcript-transcript	0.408398536644852
IL1R2	IL1B	-0.146424930038497	transcript-transcript	0.146424930038497
IRF1	PRF1	-0.188160293995714	transcript-transcript	0.188160293995714
IRF1	CTSB	0.422128888578963	transcript-transcript	0.422128888578963
IRF1	CASP1	0.813645511875907	transcript-transcript	0.813645511875907
IRF1	STAT1	0.70670863847073	transcript-transcript	0.70670863847073
PTPN6	BTK	0.590765327009829	transcript-transcript	0.590765327009829
PTPN6	STAT3	0.400587102416692	transcript-transcript	0.400587102416692
LYZ	FCGR3B	0.134703193904369	transcript-transcript	0.134703193904369
LYZ	CCL2	0.219379157802827	transcript-transcript	0.219379157802827
LYZ	CTSB	0.204748472036776	transcript-transcript	0.204748472036776
FCER1G	TLR4	0.543345875658026	transcript-transcript	0.543345875658026
FCER1G	LAMP3	0.241182931183675	transcript-transcript	0.241182931183675
FCER1G	PRF1	-0.163184764855014	transcript-transcript	0.163184764855014
FCER1G	FCGR3B	0.674919889892131	transcript-transcript	0.674919889892131
FCER1G	LTF	-0.233980010702677	transcript-transcript	0.233980010702677
FCER1G	JAK2	0.563185152198859	transcript-transcript	0.563185152198859
FCER1G	CTSB	0.163804704566182	transcript-transcript	0.163804704566182
FCER1G	CASP1	0.793694328676078	transcript-transcript	0.793694328676078
FCER1G	CCL4	0.171023155641854	transcript-transcript	0.171023155641854
FCER1G	STAT1	0.467062665437442	transcript-transcript	0.467062665437442
FCER1G	LYZ	-0.247386581433246	transcript-transcript	0.247386581433246
IL7R	PRF1	0.138927555050056	transcript-transcript	0.138927555050056
IL7R	FCER1G	-0.421429260989135	transcript-transcript	0.421429260989135
FCGR3A	FCGR3B	0.929574934759166	transcript-transcript	0.929574934759166
NFE2L2	PROS1	0.319235813105764	transcript-transcript	0.319235813105764
GOT1	PSMD1	-0.183226726789692	transcript-transcript	0.183226726789692
MS4A1	LAMP3	-0.339908046498807	transcript-transcript	0.339908046498807
CD19	PRF1	0.14357695722184	transcript-transcript	0.14357695722184
IL18	CXCL10	-0.426293283702407	transcript-transcript	0.426293283702407
SERPINF2	ABCB1	-0.384606220854417	transcript-transcript	0.384606220854417
JAK1	NFE2L2	0.827410853710481	transcript-transcript	0.827410853710481
STAT3	RTN4	0.790705037619423	transcript-transcript	0.790705037619423
STAT3	JAK1	0.860342672579294	transcript-transcript	0.860342672579294
CTSL	FCGR3B	-0.187759845659932	transcript-transcript	0.187759845659932
CTSL	IL1RN	0.392604969846226	transcript-transcript	0.392604969846226
CD14	CCL3	0.214225897522183	transcript-transcript	0.214225897522183
CD14	FCGR3B	-0.258404332299695	transcript-transcript	0.258404332299695
CD14	CTSL	0.500055862820339	transcript-transcript	0.500055862820339
CASP1	CXCL10	0.497145866288195	transcript-transcript	0.497145866288195
CASP1	IL18	-0.217053522201604	transcript-transcript	0.217053522201604
CASP1	CCL5	-0.109417960584121	transcript-transcript	0.109417960584121
CASP1	BTK	0.707716816422777	transcript-transcript	0.707716816422777
MAPK1	TLR3	-0.214429079607129	transcript-transcript	0.214429079607129
CCL4	CCL3	0.776657033279976	transcript-transcript	0.776657033279976
RTN2	BSG	0.403082447458524	transcript-transcript	0.403082447458524
B2M	NFE2L2	0.745258725179403	transcript-transcript	0.745258725179403
B2M	JAK1	0.498780725963593	transcript-transcript	0.498780725963593
B2M	CASP1	0.867752745403586	transcript-transcript	0.867752745403586
B2M	CCL4	0.313909221099093	transcript-transcript	0.313909221099093
STAT1	LAMP3	0.720779212078266	transcript-transcript	0.720779212078266
STAT1	CXCL10	0.632942118135262	transcript-transcript	0.632942118135262
IL6ST	PROS1	0.45425619909802	transcript-transcript	0.45425619909802
IL6ST	NFE2L2	0.703575222685055	transcript-transcript	0.703575222685055
IL6ST	B2M	0.402270968007396	transcript-transcript	0.402270968007396
IL1R2	CTSL	-0.614938212799801	transcript-transcript	0.614938212799801
IL1R2	CD14	-0.540946577629096	transcript-transcript	0.540946577629096
IRF1	CXCL10	0.294829691312099	transcript-transcript	0.294829691312099
IRF1	CCL5	-0.210180117466002	transcript-transcript	0.210180117466002
IRF1	CASP1	0.813645511875907	transcript-transcript	0.813645511875907
IRF1	STAT1	0.70670863847073	transcript-transcript	0.70670863847073
PTPN6	LAMP3	0.183253481078532	transcript-transcript	0.183253481078532
PTPN6	MS4A1	-0.204464859154598	transcript-transcript	0.204464859154598
PTPN6	BTK	0.590765327009829	transcript-transcript	0.590765327009829
PTPN6	STAT1	0.27232118356683	transcript-transcript	0.27232118356683
LYZ	CCL3	-0.213864845599116	transcript-transcript	0.213864845599116
LYZ	IL18	-0.316231177965547	transcript-transcript	0.316231177965547
LYZ	CCL5	-0.277951863164198	transcript-transcript	0.277951863164198
LYZ	CASP1	-0.111537533581326	transcript-transcript	0.111537533581326
LYZ	B2M	-0.229456863897614	transcript-transcript	0.229456863897614
FCER1G	CCL3	0.17524326536768	transcript-transcript	0.17524326536768
FCER1G	FCGR3B	0.674919889892131	transcript-transcript	0.674919889892131
FCER1G	FCGR3A	0.709491551817583	transcript-transcript	0.709491551817583
FCER1G	CTSL	0.120809820367872	transcript-transcript	0.120809820367872
FCER1G	CD14	-0.142881725440919	transcript-transcript	0.142881725440919
FCER1G	CCL4	0.171023155641854	transcript-transcript	0.171023155641854
FCER1G	IL1R2	0.393689440344622	transcript-transcript	0.393689440344622
FCER1G	LYZ	-0.247386581433246	transcript-transcript	0.247386581433246
TLR4	NLRP3	0.45784653294557	transcript-transcript	0.45784653294557
PRF1	NELFCD	0.314871574432921	transcript-transcript	0.314871574432921
PDCD1	VPS51	0.536550446018241	transcript-transcript	0.536550446018241
PSMD1	NELFCD	-0.284098815801885	transcript-transcript	0.284098815801885
CXCL10	ABO	-0.204764348704814	transcript-transcript	0.204764348704814
CXCL10	LAMP3	0.672312013176725	transcript-transcript	0.672312013176725
CXCL10	CTRL	0.302627981891316	transcript-transcript	0.302627981891316
PROS1	STS	0.509720681192856	transcript-transcript	0.509720681192856
SLC33A1	LAMP3	-0.262392560387152	transcript-transcript	0.262392560387152
NFE2L2	ADAM17	0.773043493417749	transcript-transcript	0.773043493417749
NCAM1	TLR3	0.234214008861526	transcript-transcript	0.234214008861526
CD19	CTRL	-0.12665364630276	transcript-transcript	0.12665364630276
IL18	IL1RN	-0.498609281077384	transcript-transcript	0.498609281077384
IL18	CCL2	-0.296020966311083	transcript-transcript	0.296020966311083
CCL5	CD19	0.22420383415052	transcript-transcript	0.22420383415052
HSPA5	GOT1	0.299030307496768	transcript-transcript	0.299030307496768
BSG	G6PD	0.63913593326896	transcript-transcript	0.63913593326896
STAT3	CCL2	-0.183474282721242	transcript-transcript	0.183474282721242
CTSL	CTSB	0.356311870061413	transcript-transcript	0.356311870061413
AR	IL7	-0.369990500333601	transcript-transcript	0.369990500333601
CASP1	JAK2	0.65258148521887	transcript-transcript	0.65258148521887
CASP1	MME	0.123727759934518	transcript-transcript	0.123727759934518
CASP1	CTSL	0.340339677715165	transcript-transcript	0.340339677715165
ERBB2	BSG	0.246494606029965	transcript-transcript	0.246494606029965
RTN2	MUC1	0.244657787638737	transcript-transcript	0.244657787638737
B2M	CCL5	-0.222861228987013	transcript-transcript	0.222861228987013
IL1R2	IL18	0.467396721083424	transcript-transcript	0.467396721083424
IRF1	ADAM17	0.265915848359441	transcript-transcript	0.265915848359441
IRF1	NFE2L2	0.587792657367496	transcript-transcript	0.587792657367496
FCER1G	PRF1	-0.163184764855014	transcript-transcript	0.163184764855014
FCER1G	HIF1A	0.496528770407845	transcript-transcript	0.496528770407845
TLR4	NLRP3	0.45784653294557	transcript-transcript	0.45784653294557
CCL3	TLR4	0.117336878479944	transcript-transcript	0.117336878479944
PDCD1	SH2D3C	-0.349149079296476	transcript-transcript	0.349149079296476
FCGR3B	TLR4	0.657083751483105	transcript-transcript	0.657083751483105
FCGR3B	PRF1	-0.492220143291607	transcript-transcript	0.492220143291607
MUC1	LAMP3	0.350178511168801	transcript-transcript	0.350178511168801
CXCL10	LAMP3	0.672312013176725	transcript-transcript	0.672312013176725
FCGR3A	TLR4	0.643217735777489	transcript-transcript	0.643217735777489
FCGR3A	IL2RA	-0.259751133449949	transcript-transcript	0.259751133449949
FCGR3A	FCGR3B	0.929574934759166	transcript-transcript	0.929574934759166
MS4A1	IL2RA	0.260456877560977	transcript-transcript	0.260456877560977
MS4A1	FCGR3A	-0.16467461029828	transcript-transcript	0.16467461029828
CD19	IL2RA	0.295773466980884	transcript-transcript	0.295773466980884
CD19	FCGR3A	-0.48057730535411	transcript-transcript	0.48057730535411
CD19	MS4A1	0.810911182616808	transcript-transcript	0.810911182616808
MME	ABCB1	-0.182007679535254	transcript-transcript	0.182007679535254
CCL5	PRF1	0.695743045164189	transcript-transcript	0.695743045164189
HSPA5	SLC33A1	0.285859643370889	transcript-transcript	0.285859643370889
JAK1	JAK2	0.775353739364786	transcript-transcript	0.775353739364786
STAT3	F8	0.765742228530415	transcript-transcript	0.765742228530415
STAT3	JAK1	0.860342672579294	transcript-transcript	0.860342672579294
C5	PLG	-0.288651026550787	transcript-transcript	0.288651026550787
C5	SERPINF2	-0.216260935447198	transcript-transcript	0.216260935447198
CD14	C3	0.376853450673285	transcript-transcript	0.376853450673285
NFKB1	JAK2	0.692613060763623	transcript-transcript	0.692613060763623
NFKB1	CTSB	0.111786195604566	transcript-transcript	0.111786195604566
NFKB1	JAK1	0.762068092765896	transcript-transcript	0.762068092765896
CCL4	TLR4	0.369397656017656	transcript-transcript	0.369397656017656
CCL4	CCL3	0.776657033279976	transcript-transcript	0.776657033279976
B2M	CASP1	0.867752745403586	transcript-transcript	0.867752745403586
IL1B	NLRP3	0.261018328990481	transcript-transcript	0.261018328990481
IL1B	TLR4	0.270012676363889	transcript-transcript	0.270012676363889
IL1B	CCL3	0.337570443959983	transcript-transcript	0.337570443959983
IL1B	IL2RA	0.102888630511003	transcript-transcript	0.102888630511003
IL1B	FCGR3B	0.536293271403414	transcript-transcript	0.536293271403414
IL1B	FCGR3A	0.547814950628952	transcript-transcript	0.547814950628952
IL1R2	TLR4	0.732303368415152	transcript-transcript	0.732303368415152
IL1R2	FCGR3B	0.399376789943399	transcript-transcript	0.399376789943399
IL1R2	FCGR3A	0.306660605393449	transcript-transcript	0.306660605393449
IL1R2	IL18	0.467396721083424	transcript-transcript	0.467396721083424
IRF1	JAK2	0.47020611827678	transcript-transcript	0.47020611827678
IRF1	CCL5	-0.210180117466002	transcript-transcript	0.210180117466002
IRF1	JAK1	0.24233968687669	transcript-transcript	0.24233968687669
IRF1	NFKB1	0.415509776280075	transcript-transcript	0.415509776280075
IRF1	CASP1	0.813645511875907	transcript-transcript	0.813645511875907
IRF1	B2M	0.783231515487605	transcript-transcript	0.783231515487605
PTPN6	FCGR3B	0.483180583295189	transcript-transcript	0.483180583295189
PTPN6	FCGR3A	0.361254996833516	transcript-transcript	0.361254996833516
LYZ	LTF	-0.107747724013171	transcript-transcript	0.107747724013171
FCER1G	PRF1	-0.163184764855014	transcript-transcript	0.163184764855014
FCER1G	FCGR3B	0.674919889892131	transcript-transcript	0.674919889892131
FCER1G	PTPN6	0.637362711805709	transcript-transcript	0.637362711805709
IL7R	SH2D3C	-0.469840203283724	transcript-transcript	0.469840203283724
IL7R	PRF1	0.138927555050056	transcript-transcript	0.138927555050056
IL7R	PDCD1	0.33833946372513	transcript-transcript	0.33833946372513
IL7R	CXCL10	0.256699154236676	transcript-transcript	0.256699154236676
IL7R	CCL5	0.209986896414422	transcript-transcript	0.209986896414422
WDTC1	SH2D3C	0.503476731987548	transcript-transcript	0.503476731987548
IL6R	NELFCD	-0.654090470368691	transcript-transcript	0.654090470368691
IL1RN	CCL3	0.421178076708616	transcript-transcript	0.421178076708616
MS4A1	IL7	0.194536723777226	transcript-transcript	0.194536723777226
MS4A1	ABCB1	0.684644252545038	transcript-transcript	0.684644252545038
CD19	IL7	-0.120742050374499	transcript-transcript	0.120742050374499
CD19	ABCB1	0.466489568570258	transcript-transcript	0.466489568570258
CD19	MS4A1	0.810911182616808	transcript-transcript	0.810911182616808
CTSB	ADAM17	-0.11866984651772	transcript-transcript	0.11866984651772
CCL5	CTSB	0.11024757658041	transcript-transcript	0.11024757658041
ESR1	CTSB	-0.237306347596786	transcript-transcript	0.237306347596786
ESR1	CCL5	-0.168916440913895	transcript-transcript	0.168916440913895
CTSL	RTN4	-0.132986699914112	transcript-transcript	0.132986699914112
CD14	NCAM1	0.184623291657721	transcript-transcript	0.184623291657721
CD14	CTSL	0.500055862820339	transcript-transcript	0.500055862820339
NFKB1	CXCL10	0.346192565480139	transcript-transcript	0.346192565480139
CASP1	JAK2	0.65258148521887	transcript-transcript	0.65258148521887
CASP1	ABCB1	-0.235488511967714	transcript-transcript	0.235488511967714
CASP1	CTSL	0.340339677715165	transcript-transcript	0.340339677715165
CCL4	CCL3	0.776657033279976	transcript-transcript	0.776657033279976
CCL4	IL1RN	0.345026747351894	transcript-transcript	0.345026747351894
B2M	MS4A1	-0.412421569214101	transcript-transcript	0.412421569214101
B2M	CASP1	0.867752745403586	transcript-transcript	0.867752745403586
STAT1	JAK2	0.715617778700759	transcript-transcript	0.715617778700759
STAT1	CASP1	0.820439592780525	transcript-transcript	0.820439592780525
IL6ST	STAT1	0.544855966946737	transcript-transcript	0.544855966946737
IL1B	CCL3	0.337570443959983	transcript-transcript	0.337570443959983
IL1B	IL1RN	0.635872991207268	transcript-transcript	0.635872991207268
IL1B	CCL4	0.12281521211271	transcript-transcript	0.12281521211271
IRF1	JAK2	0.47020611827678	transcript-transcript	0.47020611827678
IRF1	ABCB1	-0.3718130333248	transcript-transcript	0.3718130333248
IRF1	MS4A1	-0.448699333298708	transcript-transcript	0.448699333298708
IRF1	CD19	-0.427829829677899	transcript-transcript	0.427829829677899
IRF1	CASP1	0.813645511875907	transcript-transcript	0.813645511875907
IRF1	B2M	0.783231515487605	transcript-transcript	0.783231515487605
IRF1	STAT1	0.70670863847073	transcript-transcript	0.70670863847073
IRF1	IL6ST	0.177857269281224	transcript-transcript	0.177857269281224
LYZ	CCL2	0.219379157802827	transcript-transcript	0.219379157802827
LYZ	IL18	-0.316231177965547	transcript-transcript	0.316231177965547
FCER1G	ESR1	-0.270587721874068	transcript-transcript	0.270587721874068
FCER1G	CD14	-0.142881725440919	transcript-transcript	0.142881725440919
IL7R	JAK1	-0.345433275212057	transcript-transcript	0.345433275212057
IL7R	CTSL	0.337170478393081	transcript-transcript	0.337170478393081
IL7R	CD14	0.283084775182861	transcript-transcript	0.283084775182861
IL7R	HIF1A	-0.398315444422926	transcript-transcript	0.398315444422926
