GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
CASP1	STAT3	0.521290243803051	transcript-transcript	0.521290243803051
MAPK1	MME	0.341754635542547	transcript-transcript	0.341754635542547
HIF1A	SLC33A1	0.560973519671676	transcript-transcript	0.560973519671676
CCL4	PRF1	0.528119415697521	transcript-transcript	0.528119415697521
CCL4	FCGR3B	0.127372196363631	transcript-transcript	0.127372196363631
CCL4	CCL2	0.293287783822043	transcript-transcript	0.293287783822043
CCL4	CD14	0.202418374872039	transcript-transcript	0.202418374872039
B2M	FCGR3B	0.68911515234353	transcript-transcript	0.68911515234353
B2M	CTSB	-0.1815859337268	transcript-transcript	0.1815859337268
B2M	CD14	-0.106072294556587	transcript-transcript	0.106072294556587
STAT1	CXCL10	0.75605761699769	transcript-transcript	0.75605761699769
STAT1	CASP1	0.73809170545998	transcript-transcript	0.73809170545998
IL6ST	F8	0.52297379150561	transcript-transcript	0.52297379150561
IL6ST	C3	-0.379182474607667	transcript-transcript	0.379182474607667
IL1B	MME	0.246190847288826	transcript-transcript	0.246190847288826
IL1B	MAPK1	0.218965439915499	transcript-transcript	0.218965439915499
IL1R2	IL1B	-0.158504602206822	transcript-transcript	0.158504602206822
IRF1	PRF1	0.144623891395713	transcript-transcript	0.144623891395713
IRF1	CTSB	0.110976130653777	transcript-transcript	0.110976130653777
IRF1	CASP1	0.778270812809285	transcript-transcript	0.778270812809285
IRF1	STAT1	0.687762070854073	transcript-transcript	0.687762070854073
PTPN6	BTK	-0.106392785333473	transcript-transcript	0.106392785333473
PTPN6	STAT3	0.265446968393437	transcript-transcript	0.265446968393437
LYZ	JAK2	-0.200464589256957	transcript-transcript	0.200464589256957
LYZ	CCL2	0.235610494403189	transcript-transcript	0.235610494403189
LYZ	CTSB	0.262149979136139	transcript-transcript	0.262149979136139
LYZ	STAT1	-0.115708814799388	transcript-transcript	0.115708814799388
FCER1G	TLR4	0.317824798692571	transcript-transcript	0.317824798692571
FCER1G	PRF1	-0.300044411027804	transcript-transcript	0.300044411027804
FCER1G	FCGR3B	0.17929613598608	transcript-transcript	0.17929613598608
FCER1G	TLR3	-0.334970812516281	transcript-transcript	0.334970812516281
FCER1G	JAK2	0.235777142525167	transcript-transcript	0.235777142525167
FCER1G	CCL2	-0.229642756812963	transcript-transcript	0.229642756812963
FCER1G	CTSB	0.166512837715532	transcript-transcript	0.166512837715532
FCER1G	CASP1	0.388667600374329	transcript-transcript	0.388667600374329
FCER1G	CCL4	-0.100004451994358	transcript-transcript	0.100004451994358
FCER1G	STAT1	0.152897379871767	transcript-transcript	0.152897379871767
FCER1G	LYZ	-0.16245205820694	transcript-transcript	0.16245205820694
IL7R	LAMP3	0.275045903110173	transcript-transcript	0.275045903110173
IL7R	PRF1	0.293043010809323	transcript-transcript	0.293043010809323
IL7R	LTF	-0.34304685397032	transcript-transcript	0.34304685397032
IL7R	FCER1G	-0.420719587544498	transcript-transcript	0.420719587544498
STS	ZFYVE9	-0.106215277663075	transcript-transcript	0.106215277663075
FCGR3A	FCGR3B	0.950581671513856	transcript-transcript	0.950581671513856
GOT1	PSMD1	0.131558275603946	transcript-transcript	0.131558275603946
MS4A1	LAMP3	-0.327428810963481	transcript-transcript	0.327428810963481
CD19	LTF	0.12082976741532	transcript-transcript	0.12082976741532
IL18	CXCL10	-0.275671145739623	transcript-transcript	0.275671145739623
SERPINF2	ABCB1	-0.1949624884794	transcript-transcript	0.1949624884794
JAK1	NFE2L2	0.704651405798743	transcript-transcript	0.704651405798743
BTK	MS4A1	-0.226926002861448	transcript-transcript	0.226926002861448
STAT3	RTN4	0.581435953122201	transcript-transcript	0.581435953122201
STAT3	JAK1	0.756360895951867	transcript-transcript	0.756360895951867
CTSL	FCGR3B	-0.271228604696571	transcript-transcript	0.271228604696571
CTSL	FCGR3A	-0.151784107454869	transcript-transcript	0.151784107454869
CTSL	IL1RN	0.286271846296268	transcript-transcript	0.286271846296268
CD14	CCL3	0.454097642827295	transcript-transcript	0.454097642827295
CD14	FCGR3B	0.176178511458076	transcript-transcript	0.176178511458076
CD14	CTSL	0.249053993742848	transcript-transcript	0.249053993742848
CASP1	CXCL10	0.554004851747324	transcript-transcript	0.554004851747324
CASP1	IL18	-0.25727035036956	transcript-transcript	0.25727035036956
CASP1	CCL5	-0.1225685526093	transcript-transcript	0.1225685526093
CASP1	BTK	0.520181985261481	transcript-transcript	0.520181985261481
MAPK1	TLR3	-0.495815935163389	transcript-transcript	0.495815935163389
CCL4	CCL3	0.653777326015789	transcript-transcript	0.653777326015789
CCL4	CD14	0.202418374872039	transcript-transcript	0.202418374872039
RTN2	BSG	0.562332613347999	transcript-transcript	0.562332613347999
B2M	NFE2L2	0.793454491641246	transcript-transcript	0.793454491641246
B2M	JAK1	0.412369293591266	transcript-transcript	0.412369293591266
B2M	CASP1	0.706877363698386	transcript-transcript	0.706877363698386
STAT1	LAMP3	0.861084351615257	transcript-transcript	0.861084351615257
STAT1	CXCL10	0.75605761699769	transcript-transcript	0.75605761699769
IL6ST	PROS1	0.153493603153056	transcript-transcript	0.153493603153056
IL6ST	NFE2L2	0.604962410770273	transcript-transcript	0.604962410770273
IL6ST	B2M	0.257717206692859	transcript-transcript	0.257717206692859
IL1R2	CTSL	-0.435452667750967	transcript-transcript	0.435452667750967
IL1R2	CD14	-0.428953432658964	transcript-transcript	0.428953432658964
IRF1	CXCL10	0.602582832808204	transcript-transcript	0.602582832808204
IRF1	CASP1	0.778270812809285	transcript-transcript	0.778270812809285
IRF1	STAT1	0.687762070854073	transcript-transcript	0.687762070854073
PTPN6	MS4A1	-0.12889895269022	transcript-transcript	0.12889895269022
PTPN6	BTK	-0.106392785333473	transcript-transcript	0.106392785333473
LYZ	CCL3	0.363458260515311	transcript-transcript	0.363458260515311
LYZ	IL18	0.182005554779547	transcript-transcript	0.182005554779547
LYZ	CCL5	0.166532426386574	transcript-transcript	0.166532426386574
LYZ	CCL4	0.333472138777014	transcript-transcript	0.333472138777014
FCER1G	CCL3	0.169940011594598	transcript-transcript	0.169940011594598
FCER1G	FCGR3B	0.17929613598608	transcript-transcript	0.17929613598608
FCER1G	FCGR3A	0.145672400072005	transcript-transcript	0.145672400072005
FCER1G	CTSL	0.13621628550723	transcript-transcript	0.13621628550723
FCER1G	CCL4	-0.100004451994358	transcript-transcript	0.100004451994358
FCER1G	IL1R2	0.436720303100403	transcript-transcript	0.436720303100403
FCER1G	LYZ	-0.16245205820694	transcript-transcript	0.16245205820694
IL7R	LAMP3	0.275045903110173	transcript-transcript	0.275045903110173
TLR4	NLRP3	0.204069026697865	transcript-transcript	0.204069026697865
PRF1	NELFCD	0.442421979910435	transcript-transcript	0.442421979910435
PDCD1	VPS51	0.659224611269274	transcript-transcript	0.659224611269274
PSMD1	NELFCD	-0.25326615885162	transcript-transcript	0.25326615885162
CXCL10	ABO	0.101440007503506	transcript-transcript	0.101440007503506
CXCL10	LAMP3	0.792785118031706	transcript-transcript	0.792785118031706
CXCL10	CTRL	0.303225850908791	transcript-transcript	0.303225850908791
PROS1	STS	0.365928017950046	transcript-transcript	0.365928017950046
NFE2L2	ADAM17	0.746655884211896	transcript-transcript	0.746655884211896
NCAM1	TLR3	0.560067752041141	transcript-transcript	0.560067752041141
IL18	IL1RN	-0.361977536755277	transcript-transcript	0.361977536755277
IL18	CCL2	-0.138660800762715	transcript-transcript	0.138660800762715
SERPINF2	PLG	-0.201238892527185	transcript-transcript	0.201238892527185
HSPA5	GOT1	0.123348358374672	transcript-transcript	0.123348358374672
BSG	G6PD	0.770461116057599	transcript-transcript	0.770461116057599
C5	TLR3	0.481330238861531	transcript-transcript	0.481330238861531
CTSL	CTSB	0.577828127656963	transcript-transcript	0.577828127656963
AR	IL7	0.222421546733414	transcript-transcript	0.222421546733414
CASP1	JAK2	0.4152497277295	transcript-transcript	0.4152497277295
CASP1	MME	0.338086667600155	transcript-transcript	0.338086667600155
ERBB2	BSG	0.281654234987515	transcript-transcript	0.281654234987515
RTN2	MUC1	0.334203930449133	transcript-transcript	0.334203930449133
B2M	CCL5	-0.237059874619022	transcript-transcript	0.237059874619022
IL1B	CCL2	0.194378251007698	transcript-transcript	0.194378251007698
IL1R2	C3	-0.386722064194598	transcript-transcript	0.386722064194598
IL1R2	IL18	0.241465566515773	transcript-transcript	0.241465566515773
IRF1	NFE2L2	0.422923780953776	transcript-transcript	0.422923780953776
FCER1G	PRF1	-0.300044411027804	transcript-transcript	0.300044411027804
FCER1G	HIF1A	0.138917981010434	transcript-transcript	0.138917981010434
NLRP3	TLR7	-0.116521900882482	transcript-transcript	0.116521900882482
TLR4	NLRP3	0.204069026697865	transcript-transcript	0.204069026697865
CCL3	NLRP3	-0.17043395664188	transcript-transcript	0.17043395664188
CCL3	TLR4	-0.451423455760916	transcript-transcript	0.451423455760916
PDCD1	SH2D3C	0.315562310415013	transcript-transcript	0.315562310415013
FCGR3B	TLR4	0.351123615602684	transcript-transcript	0.351123615602684
CXCL10	LAMP3	0.792785118031706	transcript-transcript	0.792785118031706
FCGR3A	TLR4	0.255641643034352	transcript-transcript	0.255641643034352
FCGR3A	FCGR3B	0.950581671513856	transcript-transcript	0.950581671513856
IL7	TLR3	0.374547782730137	transcript-transcript	0.374547782730137
CD19	FCGR3A	-0.218418532385207	transcript-transcript	0.218418532385207
CD19	MS4A1	0.853230164042119	transcript-transcript	0.853230164042119
MME	ABCB1	0.168115670714039	transcript-transcript	0.168115670714039
CCL2	MUC1	-0.113526062070326	transcript-transcript	0.113526062070326
SERPINF2	PLG	-0.201238892527185	transcript-transcript	0.201238892527185
CCL5	PRF1	0.732412641599864	transcript-transcript	0.732412641599864
HSPA5	SLC33A1	0.10589285675465	transcript-transcript	0.10589285675465
JAK1	JAK2	0.697686150446116	transcript-transcript	0.697686150446116
STAT3	F8	0.436966863825458	transcript-transcript	0.436966863825458
STAT3	JAK1	0.756360895951867	transcript-transcript	0.756360895951867
C5	PLG	0.273705249471208	transcript-transcript	0.273705249471208
CD14	C3	0.513775860497164	transcript-transcript	0.513775860497164
NFKB1	JAK2	0.736602415373222	transcript-transcript	0.736602415373222
NFKB1	CTSB	-0.136868703941502	transcript-transcript	0.136868703941502
NFKB1	JAK1	0.720306025267984	transcript-transcript	0.720306025267984
CASP1	IL7	0.202916231950745	transcript-transcript	0.202916231950745
CCL4	TLR4	-0.243526387395427	transcript-transcript	0.243526387395427
CCL4	CCL3	0.653777326015789	transcript-transcript	0.653777326015789
CCL4	CCL5	0.36528600093812	transcript-transcript	0.36528600093812
B2M	CASP1	0.706877363698386	transcript-transcript	0.706877363698386
IL1B	NLRP3	-0.206335981803193	transcript-transcript	0.206335981803193
IL1B	TLR4	0.401636878762655	transcript-transcript	0.401636878762655
IL1B	CCL3	0.167657846221968	transcript-transcript	0.167657846221968
IL1B	IL2RA	0.160377435861915	transcript-transcript	0.160377435861915
IL1B	FCGR3B	0.580626350489542	transcript-transcript	0.580626350489542
IL1B	FCGR3A	0.571196087539025	transcript-transcript	0.571196087539025
IL1R2	TLR4	0.416466424237812	transcript-transcript	0.416466424237812
IL1R2	FCGR3B	-0.157609586621275	transcript-transcript	0.157609586621275
IL1R2	FCGR3A	-0.277705007022897	transcript-transcript	0.277705007022897
IL1R2	IL18	0.241465566515773	transcript-transcript	0.241465566515773
IRF1	JAK2	0.120329933227554	transcript-transcript	0.120329933227554
IRF1	NFKB1	0.354127733192457	transcript-transcript	0.354127733192457
IRF1	CASP1	0.778270812809285	transcript-transcript	0.778270812809285
IRF1	B2M	0.649671948590638	transcript-transcript	0.649671948590638
PTPN6	FCGR3B	0.23400196134351	transcript-transcript	0.23400196134351
PTPN6	FCGR3A	0.187663243512337	transcript-transcript	0.187663243512337
LYZ	LTF	0.362199473260229	transcript-transcript	0.362199473260229
FCER1G	PRF1	-0.300044411027804	transcript-transcript	0.300044411027804
FCER1G	FCGR3B	0.17929613598608	transcript-transcript	0.17929613598608
FCER1G	PTPN6	0.550655169176434	transcript-transcript	0.550655169176434
IL7R	SH2D3C	-0.179405942831802	transcript-transcript	0.179405942831802
IL7R	PRF1	0.293043010809323	transcript-transcript	0.293043010809323
IL7R	PDCD1	0.219543284195504	transcript-transcript	0.219543284195504
IL7R	CXCL10	0.142642507480363	transcript-transcript	0.142642507480363
IL7R	CCL5	0.246751598433572	transcript-transcript	0.246751598433572
WDTC1	SH2D3C	0.408871184318239	transcript-transcript	0.408871184318239
IL6R	NELFCD	-0.450588202700993	transcript-transcript	0.450588202700993
IL1RN	CCL3	0.257668346753087	transcript-transcript	0.257668346753087
CD19	IL7	-0.164507875515142	transcript-transcript	0.164507875515142
CD19	MS4A1	0.853230164042119	transcript-transcript	0.853230164042119
CTSB	ADAM17	-0.39703632654487	transcript-transcript	0.39703632654487
CTSB	NCKIPSD	0.213316672393163	transcript-transcript	0.213316672393163
CCL5	CTSB	0.135205322928962	transcript-transcript	0.135205322928962
ESR1	CTSB	-0.333695962188252	transcript-transcript	0.333695962188252
ESR1	CCL5	-0.356550283209328	transcript-transcript	0.356550283209328
CTSL	RTN4	-0.14832643718491	transcript-transcript	0.14832643718491
CTSL	CD19	-0.345319348160905	transcript-transcript	0.345319348160905
CD14	NCAM1	0.215685869128112	transcript-transcript	0.215685869128112
CD14	CTSL	0.249053993742848	transcript-transcript	0.249053993742848
NFKB1	CXCL10	0.168225721926773	transcript-transcript	0.168225721926773
CASP1	JAK2	0.4152497277295	transcript-transcript	0.4152497277295
CCL4	CCL3	0.653777326015789	transcript-transcript	0.653777326015789
CCL4	IL1RN	0.216421865810625	transcript-transcript	0.216421865810625
B2M	CTSL	-0.124791615214204	transcript-transcript	0.124791615214204
B2M	CASP1	0.706877363698386	transcript-transcript	0.706877363698386
STAT1	JAK2	0.525315701687608	transcript-transcript	0.525315701687608
STAT1	CASP1	0.73809170545998	transcript-transcript	0.73809170545998
IL6ST	MS4A1	0.172532737174897	transcript-transcript	0.172532737174897
IL6ST	STAT1	0.447989395457286	transcript-transcript	0.447989395457286
IL1B	CCL3	0.167657846221968	transcript-transcript	0.167657846221968
IL1B	IL1RN	0.752434221740142	transcript-transcript	0.752434221740142
IL1B	CCL4	0.196141696153395	transcript-transcript	0.196141696153395
IRF1	JAK2	0.120329933227554	transcript-transcript	0.120329933227554
IRF1	ABCB1	-0.215751858049326	transcript-transcript	0.215751858049326
IRF1	MS4A1	-0.237009615491321	transcript-transcript	0.237009615491321
IRF1	CD19	-0.173407031132277	transcript-transcript	0.173407031132277
IRF1	CD14	0.425781671001236	transcript-transcript	0.425781671001236
IRF1	CASP1	0.778270812809285	transcript-transcript	0.778270812809285
IRF1	B2M	0.649671948590638	transcript-transcript	0.649671948590638
IRF1	STAT1	0.687762070854073	transcript-transcript	0.687762070854073
IRF1	IL6ST	-0.112268580369389	transcript-transcript	0.112268580369389
LYZ	CCL2	0.235610494403189	transcript-transcript	0.235610494403189
LYZ	IL18	0.182005554779547	transcript-transcript	0.182005554779547
FCER1G	NCAM1	-0.505637644788838	transcript-transcript	0.505637644788838
FCER1G	ESR1	-0.217599197433791	transcript-transcript	0.217599197433791
IL7R	IRF1	-0.152523078861744	transcript-transcript	0.152523078861744
IL7R	FCER1G	-0.420719587544498	transcript-transcript	0.420719587544498
CTRL	FLT4	0.289196882489522	transcript-transcript	0.289196882489522
NCKIPSD	ABO	-0.181071641141845	transcript-transcript	0.181071641141845
NCKIPSD	ADAMTS2	0.165128140466283	transcript-transcript	0.165128140466283
CXCL10	RTN1	-0.28000766869447	transcript-transcript	0.28000766869447
FCGR3A	FCGR3B	0.950581671513856	transcript-transcript	0.950581671513856
JAK2	PROS1	0.103730825062632	transcript-transcript	0.103730825062632
RTN4	PSMD1	0.303918007341446	transcript-transcript	0.303918007341446
CCL2	MAS1	-0.166093761860929	transcript-transcript	0.166093761860929
CCL2	PLG	0.218505736551213	transcript-transcript	0.218505736551213
SERPINF2	MAS1	0.288231103320239	transcript-transcript	0.288231103320239
VWF	GOT1	0.296833977866471	transcript-transcript	0.296833977866471
BTK	MAS1	-0.204779006358406	transcript-transcript	0.204779006358406
HMGB1	RTN4	0.389278173085536	transcript-transcript	0.389278173085536
ERBB2	FLT4	0.256236179244435	transcript-transcript	0.256236179244435
HIF1A	IL18	-0.229867150688171	transcript-transcript	0.229867150688171
CCL4	ABCB1	0.420287572810392	transcript-transcript	0.420287572810392
RTN2	BSG	0.562332613347999	transcript-transcript	0.562332613347999
ARRB2	FCGR3A	0.280388719982538	transcript-transcript	0.280388719982538
IL1B	CD14	0.343292762121686	transcript-transcript	0.343292762121686
IL1R2	CCL3	-0.264997303449234	transcript-transcript	0.264997303449234
PTPN6	IL1R2	0.343745278555386	transcript-transcript	0.343745278555386
